   10	72.689196	10.066431	27.310804	55.610188	19.296614	44.389812	Net_000
   20	85.963475	 4.559511	14.036525	59.998959	16.878600	40.001041	Net_000
   30	90.604594	 2.927150	 9.395406	58.828273	17.919128	41.171727	Net_000
   40	94.120555	 1.864913	 5.879445	60.703973	17.012986	39.296027	Net_000
   50	95.015479	 1.635605	 4.984521	60.610318	17.284636	39.389682	Net_000
   60	96.403392	 1.061012	 3.596608	60.774214	17.501796	39.225786	Net_000
   70	97.191654	 0.741398	 2.808346	61.658732	16.638424	38.341268	Net_000
   80	96.831343	 1.020799	 3.168657	61.062983	16.935050	38.937017	Net_000
   90	98.080075	 0.574839	 1.919925	61.380369	17.123520	38.619631	Net_000
  100	96.680455	 0.827826	 3.319545	61.572882	16.721345	38.427118	Net_000
  110	97.497333	 0.626923	 2.502667	61.882463	16.736271	38.117537	Net_000
  120	97.758787	 0.537393	 2.241213	61.947501	16.744469	38.052499	Net_000
  130	97.386769	 0.699208	 2.613231	61.635318	16.936292	38.364682	Net_000
  140	98.145113	 0.520151	 1.854887	62.460002	16.264370	37.539998	Net_000
  150	98.227061	 0.453326	 1.772939	61.911080	16.796041	38.088920	Net_000
   10	71.218034	10.459428	28.781966	59.564505	17.836216	40.435495	Net_001
   20	83.744374	 5.151592	16.255626	62.272692	16.615799	37.727308	Net_001
   30	91.794792	 2.495205	 8.205208	64.346107	15.910253	35.653893	Net_001
   40	94.528994	 1.695925	 5.471006	63.898645	16.523573	36.101355	Net_001
   50	94.933531	 1.437011	 5.066469	64.065142	15.979216	35.934858	Net_001
   60	96.641432	 1.025555	 3.358568	64.530815	16.201265	35.469185	Net_001
   70	94.328677	 1.452591	 5.671323	63.438175	16.265319	36.561825	Net_001
   80	97.973412	 0.570965	 2.026588	65.548011	15.524220	34.451989	Net_001
   90	97.942194	 0.548878	 2.057806	65.930435	15.405303	34.069565	Net_001
  100	95.505866	 1.286110	 4.494134	64.455371	16.334168	35.544629	Net_001
  110	98.557455	 0.365259	 1.442545	66.148963	15.382560	33.851037	Net_001
  120	98.472905	 0.537995	 1.527095	66.169775	15.602077	33.830225	Net_001
  130	98.990608	 0.291379	 1.009392	67.082911	14.797775	32.917089	Net_001
  140	98.786389	 0.349683	 1.213611	66.588621	15.135719	33.411379	Net_001
  150	98.194542	 0.481246	 1.805458	66.156768	15.294271	33.843232	Net_001
   10	70.998205	 9.976814	29.001795	59.254923	19.017470	40.745077	Net_002
   20	86.413538	 3.975548	13.586462	63.406956	17.208442	36.593044	Net_002
   30	90.953199	 2.760589	 9.046801	62.855433	17.750283	37.144567	Net_002
   40	94.761830	 1.516541	 5.238170	64.562033	16.773800	35.437967	Net_002
   50	96.428107	 0.969838	 3.571893	64.770155	16.701891	35.229845	Net_002
   60	97.209865	 0.722578	 2.790135	64.590650	17.010361	35.409350	Net_002
   70	98.018939	 0.554951	 1.981061	65.321679	16.644566	34.678321	Net_002
   80	97.561071	 0.611612	 2.438929	65.173392	16.631598	34.826608	Net_002
   90	98.259580	 0.453900	 1.740420	65.735321	16.362650	34.264679	Net_002
  100	98.628997	 0.331729	 1.371003	65.782148	16.480253	34.217852	Net_002
  110	98.612087	 0.312366	 1.387913	66.146362	16.287455	33.853638	Net_002
  120	98.299904	 0.467743	 1.700096	66.005879	16.279607	33.994121	Net_002
  130	98.938578	 0.304463	 1.061422	66.078722	16.361993	33.921278	Net_002
  140	97.745779	 0.567100	 2.254221	65.147376	16.743225	34.852624	Net_002
  150	99.349619	 0.194067	 0.650381	66.736908	15.953041	33.263092	Net_002
