   10	20.265067	 9.501591	38.493513	 5.659026	23.057139	61.588396	Net_000
   20	56.962479	 2.398162	12.654870	 9.509312	19.837239	54.294434	Net_000
   30	76.672338	 1.003787	 5.842199	11.121060	19.150006	52.311368	Net_000
   40	82.107997	 0.709845	 4.426235	10.924069	18.941004	52.651737	Net_000
   50	89.218232	 0.410850	 2.586618	12.267192	18.086697	50.749823	Net_000
   60	91.609206	 0.323723	 1.995122	12.517908	18.042801	49.767997	Net_000
   70	93.892720	 0.207638	 1.476531	13.359599	17.434819	48.637688	Net_000
   80	92.146503	 0.314651	 2.014024	13.646132	17.521398	48.634125	Net_000
   90	95.477747	 0.160598	 1.148747	14.129656	17.162949	47.462330	Net_000
  100	93.821080	 0.241472	 1.590515	13.789398	17.217657	47.388125	Net_000
  110	96.561297	 0.113306	 0.869012	14.559456	16.833771	46.556769	Net_000
  120	96.973225	 0.100114	 0.835752	15.007163	16.383686	46.034929	Net_000
  130	97.071729	 0.096495	 0.842974	15.168338	16.467480	45.875336	Net_000
  140	97.179189	 0.094917	 0.821694	15.293696	16.348913	46.218519	Net_000
  150	96.785171	 0.098359	 0.832461	15.078797	16.307759	46.145114	Net_000
   10	14.811498	13.117504	47.459739	 4.745702	19.644191	59.788538	Net_001
   20	43.718098	 4.116902	20.518477	 8.703438	15.106195	51.042064	Net_001
   30	62.801110	 1.933381	11.266980	10.834527	13.596858	48.309790	Net_001
   40	80.469240	 0.773027	 5.113481	11.980659	12.929590	46.105081	Net_001
   50	87.767529	 0.458308	 3.083569	12.625358	12.654762	45.475750	Net_001
   60	90.301782	 0.355519	 2.463682	13.144699	12.115644	44.026882	Net_001
   70	94.035999	 0.213971	 1.615926	13.932665	11.703949	42.943318	Net_001
   80	93.579296	 0.216419	 1.804762	14.326648	11.659700	42.614179	Net_001
   90	94.824035	 0.172870	 1.430557	15.222063	11.483448	42.154475	Net_001
  100	95.898630	 0.135390	 1.168325	15.669771	11.174826	41.285171	Net_001
  110	96.588162	 0.117823	 1.104098	15.508596	10.987236	40.822574	Net_001
  120	97.071729	 0.099625	 0.965286	16.475645	10.979456	40.870666	Net_001
  130	86.961583	 0.489895	 3.323758	15.007163	11.664905	41.914948	Net_001
  140	96.874720	 0.106972	 1.007950	16.439828	10.904343	40.152218	Net_001
  150	97.806036	 0.075199	 0.821240	16.726361	10.419332	39.458435	Net_001
   10	 9.446633	14.987027	53.162607	 4.549525	21.620950	65.823825	Net_002
   20	39.828080	 4.164530	21.188240	 9.708042	15.965719	53.994927	Net_002
   30	67.460602	 1.426467	 8.713947	11.552929	14.702425	51.129577	Net_002
   40	82.055874	 0.668628	 4.303854	12.645531	13.948861	49.112516	Net_002
   50	87.580587	 0.439108	 3.022656	13.917249	13.285863	47.305999	Net_002
   60	91.645774	 0.286895	 2.067268	14.472506	12.993504	46.297846	Net_002
   70	91.556232	 0.274897	 2.024457	13.845603	13.364386	47.668073	Net_002
   80	93.714183	 0.210875	 1.591448	15.385993	12.637603	45.449765	Net_002
   90	82.494628	 1.453226	 4.330707	15.081497	12.682281	45.720802	Net_002
  100	94.340974	 0.176595	 1.484962	15.744224	12.501321	45.280926	Net_002
  110	96.310888	 0.116213	 1.106842	16.639799	11.957230	43.633077	Net_002
  120	96.489971	 0.114370	 1.084798	17.857783	11.772320	43.043224	Net_002
  130	96.570559	 0.117107	 1.101065	16.317392	12.140504	43.863354	Net_002
  140	96.686963	 0.100025	 0.994165	18.627978	11.487550	42.430274	Net_002
  150	96.830229	 0.095829	 1.023890	17.965252	11.815399	43.243677	Net_002
