   10	70.840813	11.191663	29.159187	56.494706	18.900351	43.505294	Net_000
   20	82.438409	 5.929134	17.561591	60.742995	16.628302	39.257005	Net_000
   30	87.378704	 4.052501	12.621296	61.492234	16.353349	38.507766	Net_000
   40	91.933973	 2.623384	 8.066027	62.309113	16.365667	37.690887	Net_000
   50	94.441843	 1.792403	 5.558157	63.183225	15.975270	36.816775	Net_000
   60	95.253519	 1.515086	 4.746481	63.448581	16.047092	36.551419	Net_000
   70	95.211894	 1.384107	 4.788106	63.898645	15.517195	36.101355	Net_000
   80	96.614116	 0.973376	 3.385884	63.890840	15.546958	36.109160	Net_000
   90	97.756185	 0.590805	 2.243815	64.564635	15.339101	35.435365	Net_000
  100	97.444002	 0.737672	 2.555998	64.377325	15.449483	35.622675	Net_000
  110	96.369573	 0.931803	 3.630427	63.893442	15.629697	36.106558	Net_000
  120	98.299904	 0.434076	 1.700096	65.097947	15.379006	34.902053	Net_000
  130	98.288197	 0.487330	 1.711803	65.084940	15.241209	34.915060	Net_000
  140	98.190640	 0.553953	 1.809360	65.100549	15.162017	34.899451	Net_000
  150	98.041052	 0.505405	 1.958948	65.459559	15.026801	34.540441	Net_000
   10	69.571269	11.290901	30.428731	59.881891	17.617885	40.118109	Net_001
   20	81.449830	 6.104087	18.550170	64.712922	15.481330	35.287078	Net_001
   30	87.745519	 3.732461	12.254481	66.206197	14.985676	33.793803	Net_001
   40	91.759671	 2.371834	 8.240329	67.072504	14.659590	32.927496	Net_001
   50	93.930643	 1.845967	 6.069357	67.556388	14.418176	32.443612	Net_001
   60	95.081818	 1.297808	 4.918182	67.587606	14.528284	32.412394	Net_001
   70	96.499649	 0.979240	 3.500351	68.250995	14.140532	31.749005	Net_001
   80	97.038164	 0.746739	 2.961836	68.050678	14.254757	31.949322	Net_001
   90	97.280106	 0.666531	 2.719894	68.240589	14.295452	31.759411	Net_001
  100	97.819922	 0.572392	 2.180078	68.464320	14.245122	31.535680	Net_001
  110	98.012435	 0.518268	 1.987565	68.763495	14.021847	31.236505	Net_001
  120	97.624808	 0.632941	 2.375192	68.339447	14.252611	31.660553	Net_001
  130	98.302505	 0.466803	 1.697495	68.909181	14.174550	31.090819	Net_001
  140	98.686230	 0.354870	 1.313770	69.177138	13.967461	30.822862	Net_001
  150	98.666719	 0.363711	 1.333281	69.226567	13.947134	30.773433	Net_001
   10	69.792398	10.720416	30.207602	60.264315	18.614347	39.735685	Net_002
   20	83.261791	 5.025956	16.738209	64.923645	16.259949	35.076355	Net_002
   30	88.678165	 3.299628	11.321835	65.561019	16.242273	34.438981	Net_002
   40	92.745649	 2.094024	 7.254351	66.895601	15.776122	33.104399	Net_002
   50	94.721507	 1.509667	 5.278493	67.660449	15.364160	32.339551	Net_002
   60	95.162465	 1.350440	 4.837535	66.898202	16.073892	33.101798	Net_002
   70	96.359166	 0.991872	 3.640834	67.720284	15.660600	32.279716	Net_002
   80	96.961419	 0.769440	 3.038581	67.957023	15.629346	32.042977	Net_002
   90	97.481724	 0.596478	 2.518276	68.131325	15.411336	31.868675	Net_002
  100	96.529566	 0.975798	 3.470434	67.644840	15.799197	32.355160	Net_002
  110	98.514530	 0.402065	 1.485470	68.487734	15.408432	31.512266	Net_002
  120	97.899269	 0.538681	 2.100731	68.323838	15.529618	31.676162	Net_002
  130	98.573064	 0.350171	 1.426936	68.097505	15.746881	31.902495	Net_002
  140	98.569162	 0.424850	 1.430838	68.732277	15.200937	31.267723	Net_002
  150	98.666719	 0.382498	 1.333281	68.511148	15.359464	31.488852	Net_002
